metier,identifiant,competences,savoir-etre
Administrateur systèmes et réseaux informatique,140ZMJM,"Environnement Windows / GPO, AD, SCCM. Microsoft Office 365. Powerplateform. Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147DFWR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146ZVNK,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146PFTS,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146KWSY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Force de proposition. Sens de la communication. Autonomie
Administrateur systèmes et réseaux informatique,146CHZW,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,145FSXR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Réactivité. Travail en équipe
Administrateur systèmes et réseaux informatique,147CGLY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147JDBD,,
Administrateur systèmes et réseaux informatique,147FJZF,,Force de proposition. Travail en équipe. Autonomie
Administrateur systèmes et réseaux informatique,146MPTY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,145VKYY,"Langage SQL. Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Réactivité. Sens de l'organisation
Administrateur systèmes et réseaux informatique,147FRWR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Travail en équipe. Sens de l'organisation
Administrateur systèmes et réseaux informatique,146VMMT,,Sens de la communication. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146BRSZ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,144LFPM,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Rigueur. Travail en équipe
Administrateur systèmes et réseaux informatique,147KBQD,"Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place des outils d'aide à la surveillance, à la sécurité et à l'exploitation des équipements informatiques. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Système d'exploitation informatique VMWare (virtualisation d'architecture). Système d'exploitation Windows. Actualiser les systèmes d'information en fonction des évolutions",Réactivité. Sens de la communication. Autonomie
Administrateur systèmes et réseaux informatique,147JZJP,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147JDVP,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147GVFW,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. #LNV",
Administrateur systèmes et réseaux informatique,147CZNX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147BYLM,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Autonomie. Sens de l'organisation. Rigueur
Administrateur systèmes et réseaux informatique,146ZQTY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146YXLX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146YPKJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Force de proposition. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146YKRT,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146YDPM,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146STWX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Réactivité. Autonomie
Administrateur systèmes et réseaux informatique,146RVQZ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Sens de la communication. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146QQZP,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146PXWF,,
Administrateur systèmes et réseaux informatique,146MYCW,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Force de proposition. Sens de la communication. Rigueur
Administrateur systèmes et réseaux informatique,146MSCT,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Travail en équipe. Rigueur
Administrateur systèmes et réseaux informatique,146JLVQ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Travail en équipe. Sens de la communication
Administrateur systèmes et réseaux informatique,146HLBN,,Sens de la communication. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146DNWT,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146BZZX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146BGCH,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,145WSVV,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Attribuer des ressources logiques et matérielles de réseaux. Concevoir des outils d'aide à la surveillance, à la sécurité ou à l'exploitation des équipements informatiques. Conseiller des équipes de développement, de production et des utilisateurs. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Former un public à l'utilisation d'un équipement. Gérer les droits d'accès des utilisateurs. Infogérance / télémaintenance. Installer un équipement informatique. Mettre en place des outils d'aide à la surveillance, à la sécurité et à l'exploitation des équipements informatiques. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Règles d'installation informatiques. Règles de sécurité Informatique et Télécoms. Réaliser les interventions de télémaintenance d'équipements d'utilisateurs. Système d'exploitation Windows. Système de messagerie. Système réseau (LAN, MAN, WAN). Traiter l'information (collecter, classer et mettre à jour). Anglais technique (préférable)",Réactivité. Autonomie. Sens de l'organisation
Administrateur systèmes et réseaux informatique,145VSBJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Active directory. office 365. SQL. virtualisation HyperV",Travail en équipe. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,145QCPG,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,145PMPR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,145PFGH,,
Administrateur systèmes et réseaux informatique,145MZMX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,144VQXJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Curiosité. Persévérance. Travail en équipe
Administrateur systèmes et réseaux informatique,145VYDY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Sens de la communication. Autonomie
Administrateur systèmes et réseaux informatique,146NGZK,Analyser les processus métier. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Présenter les évolutions du système d'information au commanditaire. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Sens de l'organisation
Administrateur systèmes et réseaux informatique,146NFGW,Analyser les processus métier. Concevoir des supports d'information et de communication. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Sens de l'organisation
Administrateur systèmes et réseaux informatique,146NDRL,Analyser les processus métier. Concevoir des supports d'information et de communication. Définir des solutions fonctionnelles. Définir la faisabilité et la rentabilité d'un projet. Recenser les besoins du commanditaire,Force de proposition. Autonomie. Sens de l'organisation
Administrateur systèmes et réseaux informatique,147KBGC,"Administrer un Système d'Information (SI). Gérer les droits d'accès des utilisateurs. Infogérance / télémaintenance. Installer un équipement informatique. Paramétrage de logiciels. Réaliser les interventions de télémaintenance d'équipements d'utilisateurs. Système d'exploitation Windows. Système de messagerie. Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Protection des données numériques. Règlement Général européen sur la Protection des Données (RGPD). Règles de sécurité Informatique et Télécoms. Rédiger un script. Système d'exploitation informatique VMWare (virtualisation d'architecture). Système d'exploitation Linux. Système réseau (LAN, MAN, WAN). Sélectionner les équipements informatiques",Force de proposition. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,147HDRX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Travail en équipe. Rigueur
Administrateur systèmes et réseaux informatique,147FYFT,,Autonomie. Sens de l'organisation. Rigueur
Administrateur systèmes et réseaux informatique,147FCXQ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité de décision. Sens de l'organisation. Rigueur
Administrateur systèmes et réseaux informatique,147CTPH,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,147CPNL,,Travail en équipe. Sens de la communication. Autonomie
Administrateur systèmes et réseaux informatique,147CFGJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Réactivité. Autonomie
Administrateur systèmes et réseaux informatique,147BFHB,"Maîtrise Système Windows serveurs. Maîtrisepostes d'exploitation. Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146YLKW,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146VGXG,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Curiosité. Réactivité. Rigueur
Administrateur systèmes et réseaux informatique,146VCWZ,,
Administrateur systèmes et réseaux informatique,146TXWF,,
Administrateur systèmes et réseaux informatique,146TSXV,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146RCWQ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146QQMQ,Analyser les besoins d'un projet. Concevoir l'architecture d'un système d'information. Concevoir les solutions techniques. Définir les caractéristiques techniques du produit. Évaluer le résultat de ses actions,Force de proposition. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146PYJM,,
Administrateur systèmes et réseaux informatique,146PYFX,,
Administrateur systèmes et réseaux informatique,146PYDD,,
Administrateur systèmes et réseaux informatique,146PWPZ,"Environnement Microsoft 365. Equipements Alcatel Entreprise. Pare-feu Stormshield. Scripts PowerShell. Actualiser les systèmes d'information en fonction des évolutions. Administrer un Système d'Information (SI). Attribuer des ressources logiques et matérielles de réseaux. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Paramétrage de logiciels. Solution Antispam Vade. Téléphonie sur IP Alcatel OXE et Rainbow",Travail en équipe. Autonomie. Sens de l'organisation
Administrateur systèmes et réseaux informatique,146PTFL,,
Administrateur systèmes et réseaux informatique,146PPHB,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Système d'exploitation Linux. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Force de proposition. Travail en équipe. Autonomie
Administrateur systèmes et réseaux informatique,146NTVF,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Travail en équipe. Sens de la communication
Administrateur systèmes et réseaux informatique,146MVTY,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146KYVJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146JPLX,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146JJXG,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Système d'exploitation Linux",Force de proposition. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146GVZC,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,146FRNF,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,146CBDN,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Réactivité. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,145ZXMT,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Force de proposition. Sens de la communication
Administrateur systèmes et réseaux informatique,145RXGR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Travail en équipe. Rigueur
Administrateur systèmes et réseaux informatique,145QPGJ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,145PVBK,"Actualiser les systèmes d'information en fonction des évolutions. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Améliorer un système d'information. Analyser les performances d'un système d'information",Capacité d'adaptation. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,145MBYP,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Autonomie. Rigueur
Administrateur systèmes et réseaux informatique,145MBRG,"Gestion de projet. Intégrer un script. Rédiger un script. Système d'exploitation informatique VMWare (virtualisation d'architecture). Actualiser les systèmes d'information en fonction des évolutions. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place des outils d'aide à la surveillance, à la sécurité et à l'exploitation des équipements informatiques. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Système d'exploitation Linux",Force de proposition. Travail en équipe. Autonomie
Administrateur systèmes et réseaux informatique,145JQQC,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Travail en équipe. Rigueur
Administrateur systèmes et réseaux informatique,145DWDL,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,144PWLF,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",
Administrateur systèmes et réseaux informatique,144GHJR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques. Système d'exploitation Linux. Système d'exploitation Windows. Système réseau (LAN, MAN, WAN)",Réactivité. Travail en équipe. Rigueur
Administrateur systèmes et réseaux informatique,141YTZZ,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Travail en équipe. Sens de l'organisation. Rigueur
Administrateur systèmes et réseaux informatique,140TXDW,,Autonomie. Rigueur. Réactivité
Administrateur systèmes et réseaux informatique,140BLFR,"Actualiser les systèmes d'information en fonction des évolutions. Améliorer un système d'information. Analyser les performances d'un système d'information. Diagnostiquer la nature et l'origine des incidents et mettre en oeuvre les mesures correctives. Mettre en place les procédures techniques d'exploitation, d'utilisation et de sécurité des équipements informatiques",Capacité d'adaptation. Travail en équipe. Autonomie
Administrateur systèmes et réseaux informatique,147JDHL,,
